,STOP_ID,geom_from_node,sensor_ID,geom_to_node,geometry
5244,W14270,POINT (-8912252.12520685 4117705.078359226),27630@2,POINT (-8912184.816989936 4117447.405448467),"LINESTRING (-80.060123 40.44563899337368, -80.05951836 40.44259420337224)"
5245,X70077,POINT (-8906909.568885207 4115401.61852734),69@2,POINT (-8907255.196979808 4115501.237133746),"LINESTRING (-80.01212999999998 40.41842499336079, -80.01523483 40.41960170336135)"
5246,S35980,POINT (-8906145.360580914 4108988.17430279),19004@1,POINT (-8906342.489587989 4108454.374331582),"LINESTRING (-80.00526500000001 40.342710993325, -80.00703583999999 40.33641298332199)"
5247,W70102,POINT (-8928415.715270031 4118221.271427527),27660@1,POINT (-8927198.230697149 4117852.769291266),"LINESTRING (-80.20532299999998 40.45173899337656, -80.19438614999999 40.44738424337449)"
5248,E55330,POINT (-8893039.828249311 4119807.387843587),27474@1,POINT (-8893944.497260699 4118834.665441819),"LINESTRING (-79.887536 40.4704859933854, -79.89566277999998 40.45898835337998)"
5249,S27900,POINT (-8895728.527910441 4109957.074881969),6115@1,POINT (-8895301.264780464 4110430.210444941),"LINESTRING (-79.91168900000001 40.35414399333038, -79.90785083 40.35972767333305)"
5250,X04165,POINT (-8912368.454074729 4110989.865313591),27669@1,POINT (-8912862.336353973 4110656.023563533),"LINESTRING (-80.06116800000001 40.36633299333617, -80.06560462 40.36239275333429)"
5251,X12683,POINT (-8911167.316769071 4109096.233413539),5446@1,POINT (-8911293.861426618 4109560.298584132),"LINESTRING (-80.05037800000001 40.3439859933256, -80.05151476999998 40.34946181332815)"
5252,N21490,POINT (-8889180.047545036 4122279.394547126),25107@2,POINT (-8889066.117612181 4122971.626898177),"LINESTRING (-79.852863 40.4997139933992, -79.85183954999998 40.50790091340303)"
5253,W13330,POINT (-8916323.635582613 4120326.776475866),27685@1,POINT (-8915987.531983646 4120019.284595973),"LINESTRING (-80.09669799999999 40.47662599338829, -80.09367872999999 40.47299088338655)"
5254,E58480,POINT (-8885399.414998714 4116631.418332836),6008@1,POINT (-8885277.592513964 4116486.646858449),"LINESTRING (-79.81890099999998 40.43295299336768, -79.81780664999998 40.43124260336688)"
5255,S35470,POINT (-8904808.413496485 4116083.509130375),27505@1,POINT (-8904790.907393362 4116191.040723243),"LINESTRING (-79.99325499999999 40.42647999336459, -79.99309774 40.42775032336525)"
5256,N37320,POINT (-8904087.508474108 4120095.933457047),5718@1,POINT (-8903516.404977297 4119721.640235692),"LINESTRING (-79.986779 40.47389699338701, -79.98164869 40.46947237338492)"
5257,S70352,POINT (-8886453.944535 4112435.327530202),118@1,POINT (-8886420.562046099 4112954.690157282),"LINESTRING (-79.82837400000001 40.38339599334427, -79.82807411999998 40.38952786334718)"
5258,N05470,POINT (-8904832.792464968 4126083.018193436),5726@1,POINT (-8904149.151642134 4126031.137545437),"LINESTRING (-79.99347399999998 40.54471099342038, -79.98733274999999 40.54409704342006)"
5259,W01200,POINT (-8920707.619769035 4118501.688784083),38588@1,POINT (-8921310.134286562 4118713.522630355),"LINESTRING (-80.13607999999999 40.45505299337814, -80.14149247999998 40.45755657337929)"
5260,E02990,POINT (-8885440.937168779 4113991.615186486),6023@1,POINT (-8884852.560226582 4113422.102722164),"LINESTRING (-79.81927399999998 40.40177199335294, -79.81398852 40.3950468533498)"
5261,S19200,POINT (-8906758.730975183 4109779.798416112),27599@1,POINT (-8906244.960355714 4110311.936948957),"LINESTRING (-80.010775 40.35205199332943, -80.00615971999999 40.35833183333239)"
5262,S70391,POINT (-8905594.885698941 4110653.840952191),10557@1,POINT (-8905168.258203255 4110313.040181751),"LINESTRING (-80.00032 40.36236699333431, -79.99648754 40.35834485333239)"
5263,W13480,POINT (-8914903.532838566 4120587.214508315),27655@1,POINT (-8914538.24126911 4120705.064985885),"LINESTRING (-80.08394100000001 40.47970499338975, -80.08065952999999 40.48109831339038)"
5264,W20170,POINT (-8915345.471217014 4113015.935402554),11997@1,POINT (-8915492.499774065 4112883.109649864),"LINESTRING (-80.08791100000001 40.39025099334748, -80.08923178000001 40.38868271334677)"
5265,N70099,POINT (-8906913.910345349 4125655.756821684),31195@1,POINT (-8906761.06868449 4125315.343009986),"LINESTRING (-80.012169 40.539654993418, -80.010796 40.53562697341606)"
5266,N13210,POINT (-8910010.818579217 4120295.986662018),27543@1,POINT (-8909698.862404194 4119934.575554307),"LINESTRING (-80.03998899999999 40.47626199338812, -80.03718665 40.47198950338613)"
5267,N40090,POINT (-8914996.373293884 4122706.822073041),27676@1,POINT (-8914599.739721801 4122919.043488936),"LINESTRING (-80.08477499999998 40.50476899340158, -80.08121198000001 40.50727898340275)"
5268,N41140,POINT (-8904978.175719945 4129016.033131048),155@1,POINT (-8905261.368051743 4128854.981747512),"LINESTRING (-79.99477999999999 40.57942899343671, -79.99732396 40.5775221734358)"
5269,N50220,POINT (-8905192.24310074 4119777.356615067),5719@1,POINT (-8905012.907401074 4120178.176042431),"LINESTRING (-79.99670299999998 40.47013099338523, -79.995092 40.47486924338745)"
5270,E70946,POINT (-8880232.632153036 4117096.080487673),119@1,POINT (-8880676.323813464 4117037.227039996),"LINESTRING (-79.772487 40.43844299337027, -79.77647275 40.43774761336994)"
5271,S38470,POINT (-8889574.229861934 4110629.015384943),6085@1,POINT (-8890625.025742497 4110230.501351296),"LINESTRING (-79.85640399999998 40.36207399333416, -79.86584345999999 40.35737076333196)"
5272,E70740,POINT (-8893402.841108786 4119128.305515909),27474@1,POINT (-8893944.497260699 4118834.665441819),"LINESTRING (-79.89079699999998 40.46245899338162, -79.89566277999998 40.45898835337998)"
5273,N22005,POINT (-8894382.229988785 4121330.315996875),5292@1,POINT (-8894044.014659079 4121779.42053658),"LINESTRING (-79.89959499999998 40.48849099339392, -79.89655676 40.49380149339638)"
5274,E44800,POINT (-8888337.247680239 4114326.853370595),6015@1,POINT (-8887629.389302183 4114287.630066209),"LINESTRING (-79.84529199999999 40.40573099335479, -79.8389332 40.40526777335462)"
5275,E29940,POINT (-8894784.872586986 4117788.349344658),26003@2,POINT (-8894649.514765352 4118021.174235884),"LINESTRING (-79.903212 40.4466229933741, -79.90199606 40.44937432337547)"
5276,N21920,POINT (-8874545.542007389 4133017.34291683),5931@1,POINT (-8875378.900866169 4133274.602809674),"LINESTRING (-79.72139899999999 40.62682099345894, -79.72888518999999 40.62986914346038)"
5277,N28050,POINT (-8904778.691192443 4119042.008032622),23841@1,POINT (-8904862.067264656 4118087.643621481),"LINESTRING (-79.992988 40.46143899338109, -79.99373697999998 40.45015982337581)"
5278,W24610,POINT (-8916896.819640707 4111204.890357813),11996@2,POINT (-8916634.236999435 4111510.494329704),"LINESTRING (-80.10184699999999 40.36887099333737, -80.09948817999999 40.37247828333906)"
5279,N14335,POINT (-8910519.548652142 4123719.922687626),5709@1,POINT (-8910374.636278613 4124137.590698754),"LINESTRING (-80.04455899999998 40.51675199340725, -80.04325722999999 40.52169280340952)"
5280,N21370,POINT (-8889518.68143603 4122069.854694349),59@1,POINT (-8889485.236608215 4123060.069734989),"LINESTRING (-79.85590500000001 40.49723599339801, -79.85560456 40.50894698340355)"
5281,N50645,POINT (-8904076.153886046 4119902.048636947),5718@1,POINT (-8903516.404977297 4119721.640235692),"LINESTRING (-79.98667699999999 40.47160499338591, -79.98164869 40.46947237338492)"
5282,W07510,POINT (-8913190.771153219 4117291.752170809),27838@1,POINT (-8913238.716457903 4116911.967020008),"LINESTRING (-80.068555 40.44075499337135, -80.0689857 40.43626763336921)"
5283,E70260,POINT (-8890633.768775305 4119415.277672399),5939@2,POINT (-8890925.83549691 4118997.357039175),"LINESTRING (-79.86592199999998 40.46585099338323, -79.86854568 40.46091124338086)"
5284,W22576,POINT (-8921237.945823174 4118029.100676233),38588@1,POINT (-8921310.134286562 4118713.522630355),"LINESTRING (-80.140844 40.44946799337545, -80.14149247999998 40.45755657337929)"
5285,N04630,POINT (-8907774.855287144 4118425.197288888),157@1,POINT (-8907104.518256655 4118247.146718115),"LINESTRING (-80.019903 40.45414899337769, -80.01388126000001 40.45204478337673)"
5286,E70075,POINT (-8880208.364504041 4113883.139165258),27810@1,POINT (-8882072.242398139 4113319.883926611),"LINESTRING (-79.77226899999998 40.40049099335232, -79.78901249999998 40.39383986334919)"
5287,E55580,POINT (-8887407.729932116 4121985.461592504),27829@1,POINT (-8887320.998690449 4121542.96106138),"LINESTRING (-79.83694200000001 40.49623799339755, -79.83616287999999 40.49100539339508)"
5288,E44480,POINT (-8877907.835907308 4117360.13413806),19117@2,POINT (-8878454.63835928 4117133.019949429),"LINESTRING (-79.75160299999999 40.44156299337174, -79.75651500999999 40.43887945337049)"
5289,N20510,POINT (-8880790.676760383 4128501.736002441),14583@1,POINT (-8880786.604693409 4128515.478783085),"LINESTRING (-79.7775 40.57333999343383, -79.77746342 40.57350269343394)"
5290,S09420,POINT (-8904508.184829814 4110298.477830913),27670@1,POINT (-8904433.463848012 4109951.146546165),"LINESTRING (-79.99055799999998 40.3581729933323, -79.98988677 40.35407403333037)"
5291,S24515,POINT (-8896403.457983121 4104897.740607195),10481@2,POINT (-8895792.955178933 4104460.971200833),"LINESTRING (-79.91775200000001 40.29446499330207, -79.91226776000001 40.28931537329966)"
5292,W70135,POINT (-8914236.617769221 4117209.574256079),72@1,POINT (-8914058.479867274 4117191.427251531),"LINESTRING (-80.07794999999999 40.43978399337092, -80.07634975999999 40.43956957337077)"
5293,N36360,POINT (-8901012.530179925 4123488.370130555),10581@1,POINT (-8901305.568720683 4123460.33126516),"LINESTRING (-79.95915599999999 40.51401299340591, -79.96178840999998 40.51368133340577)"
5294,S23680,POINT (-8902061.827700144 4109011.650845249),6071@1,POINT (-8901899.474901991 4108960.803246554),"LINESTRING (-79.968582 40.34298799332508, -79.96712356 40.34238804332484)"
5295,E39060,POINT (-8884934.544805162 4113821.151955095),6023@1,POINT (-8884852.560226582 4113422.102722164),"LINESTRING (-79.814725 40.39975899335202, -79.81398852 40.3950468533498)"
5296,W20430,POINT (-8911538.010673411 4119757.222915194),27602@1,POINT (-8911427.439249596 4119511.823844309),"LINESTRING (-80.053708 40.4698929933851, -80.05271472 40.46699220338377)"
5297,N15660,POINT (-8907814.485025866 4126183.913495374),10574@2,POINT (-8907628.648267936 4126423.175315315),"LINESTRING (-80.020259 40.54590499342089, -80.01858959999998 40.54873651342226)"
5298,X15120,POINT (-8917789.379317889 4110338.472096796),11995@1,POINT (-8917907.6907859 4110580.878900503),"LINESTRING (-80.109865 40.35864499333253, -80.11092781000001 40.36150587333388)"
5299,S35510,POINT (-8904341.984830061 4115824.053092343),27556@1,POINT (-8904659.852070047 4115713.30964819),"LINESTRING (-79.989065 40.42341499336317, -79.99192044999999 40.42210680336253)"
5300,N17850,POINT (-8906114.859040435 4120149.817391884),27541@1,POINT (-8905583.305132313 4120119.688129089),"LINESTRING (-80.004991 40.47453399338732, -80.00021597 40.47417781338716)"
5301,X70066,POINT (-8911710.667203629 4112810.633008772),5478@1,POINT (-8912228.777056852 4113103.600018672),"LINESTRING (-80.05525899999998 40.38782699334632, -80.05991326 40.391286073348)"
5302,S50254,POINT (-8895032.001856547 4104909.614368983),10481@1,POINT (-8895762.917840732 4104444.93868521),"LINESTRING (-79.90543199999999 40.29460499330216, -79.91199793 40.28912635329957)"
5303,N44060,POINT (-8907067.642562134 4120707.067878484),5701@1,POINT (-8907316.542924795 4121077.646861993),"LINESTRING (-80.01355 40.4811219933904, -80.01578591000001 40.48550345339248)"
5304,W10970,POINT (-8913148.6923857 4118056.433145769),27625@1,POINT (-8912855.442337908 4118406.283256643),"LINESTRING (-80.06817700000001 40.44979099337564, -80.06554269 40.45392546337758)"
5305,S23950,POINT (-8902872.567551591 4109571.923848026),12004@2,POINT (-8903108.996791696 4109839.973028029),"LINESTRING (-79.975865 40.34959899332825, -79.97798888 40.35276209332974)"
5306,E44550,POINT (-8878125.020233847 4117352.940528598),19117@2,POINT (-8878454.63835928 4117133.019949429),"LINESTRING (-79.75355399999999 40.44147799337169, -79.75651500999999 40.43887945337049)"
5307,X02060,POINT (-8914065.408392381 4111501.235688237),27658@1,POINT (-8914746.113720244 4111448.603728501),"LINESTRING (-80.07641199999999 40.37236899333904, -80.08252688 40.37174772333872)"
5308,E34640,POINT (-8884928.644872149 4121145.860517296),5944@1,POINT (-8884668.964330001 4120952.551439179),"LINESTRING (-79.814672 40.48630999339287, -79.81233924999999 40.48402438339178)"
5309,W70035,POINT (-8926890.526926674 4115724.66945864),5523@1,POINT (-8926783.050184703 4115328.56554216),"LINESTRING (-80.19162199999998 40.42224099336262, -80.19065651999999 40.41756209336041)"
5310,W11732,POINT (-8914369.087963266 4112605.323341061),5477@1,POINT (-8914551.058595281 4112325.930429328),"LINESTRING (-80.07914 40.3854029933452, -80.08077467 40.38210446334365)"
5311,N36200,POINT (-8902489.628503261 4125625.418028956),5862@1,POINT (-8902475.109102078 4125797.954046568),"LINESTRING (-79.972425 40.53929599341782, -79.97229457 40.54133764341882)"
5312,N45600,POINT (-8906422.880071459 4127049.140517571),5727@1,POINT (-8907053.773266777 4127454.872754578),"LINESTRING (-80.00775799999998 40.55614499342573, -80.01342541 40.56094738342803)"
5313,N37190,POINT (-8904888.229571383 4121614.979859485),27536@1,POINT (-8903865.135546103 4120998.369696084),"LINESTRING (-79.99397199999999 40.49185699339545, -79.98478138999998 40.48456611339206)"
5314,S70418,POINT (-8893249.888128437 4108584.396823343),27731@1,POINT (-8893582.861423323 4108010.465803595),"LINESTRING (-79.88942299999999 40.33794699332273, -79.89241414999998 40.33117599331952)"
5315,N37260,POINT (-8903623.417516991 4119829.38244702),5718@1,POINT (-8903516.404977297 4119721.640235692),"LINESTRING (-79.98261000000001 40.47074599338553, -79.98164869 40.46947237338492)"
5316,E55450,POINT (-8887484.206422292 4122221.302542614),19307@1,POINT (-8888158.239259874 4122186.821659121),"LINESTRING (-79.83762899999999 40.49902699339889, -79.84368393999999 40.49861922339868)"
5317,E35910,POINT (-8895140.872318542 4119105.969820437),27476@1,POINT (-8895227.987612454 4119074.175993348),"LINESTRING (-79.90640999999998 40.46219499338151, -79.90719257000001 40.46181920338129)"
5318,N08880,POINT (-8928129.06758124 4127464.048391495),27700@1,POINT (-8928070.933203563 4128314.396744511),"LINESTRING (-80.202748 40.56105599342807, -80.20222576999998 40.57112213343277)"
5319,E27390,POINT (-8891046.318808187 4114838.098679725),27811@1,POINT (-8890534.094416443 4115254.336533518),"LINESTRING (-79.86962800000001 40.41176899335765, -79.86502660999999 40.41668531335998)"
5320,W11775,POINT (-8914387.233040264 4112769.131228516),5487@1,POINT (-8914529.059637511 4113001.197744926),"LINESTRING (-80.07930299999998 40.3873369933461, -80.08057705 40.39007698334738)"
5321,N44570,POINT (-8883835.042194596 4125778.462506449),5899@1,POINT (-8884019.381705375 4125767.043044513),"LINESTRING (-79.80484799999998 40.54110699341869, -79.80650394999999 40.54097186341863)"
5322,S30245,POINT (-8884805.970793296 4108138.039184554),10478@1,POINT (-8884692.86351148 4108241.332578668),"LINESTRING (-79.81357 40.33268099332019, -79.81255394 40.33389958332078)"
5323,E34730,POINT (-8881930.699665595 4121805.847309934),5956@1,POINT (-8882619.887538657 4122670.782405321),"LINESTRING (-79.78774099999998 40.49411399339655, -79.79393207999999 40.50434275340137)"
5324,E34170,POINT (-8888841.302334551 4118723.203792455),13669@1,POINT (-8888903.812681412 4119171.366631565),"LINESTRING (-79.84981999999998 40.45767099337935, -79.85038153999999 40.46296796338188)"
5325,S38690,POINT (-8890703.566096032 4110632.828192276),6085@1,POINT (-8890625.025742497 4110230.501351296),"LINESTRING (-79.86654899999999 40.36211899333416, -79.86584345999999 40.35737076333196)"
5326,N04380,POINT (-8877074.498199232 4131520.893678039),14584@1,POINT (-8878082.210097272 4131330.904112586),"LINESTRING (-79.744117 40.60909299345063, -79.75316942999999 40.60684257344957)"
5327,N08390,POINT (-8925978.041060643 4125876.405454138),5299@1,POINT (-8926034.782831488 4125452.534561252),"LINESTRING (-80.183425 40.54226599341921, -80.18393471999998 40.53725029341686)"
5328,S70294,POINT (-8893224.9525625 4106077.958885517),6082@1,POINT (-8893298.716196684 4106119.929949735),"LINESTRING (-79.88919899999999 40.30838199330867, -79.88986162999998 40.30887696330895)"
5329,N71318,POINT (-8910603.37222871 4123295.360281079),95@1,POINT (-8910010.117266428 4122927.548281076),"LINESTRING (-80.045312 40.51172999340482, -80.03998270000001 40.50737957340281)"
5330,S21430,POINT (-8892289.868839836 4112805.297082252),6120@1,POINT (-8891750.152986648 4113015.79904488),"LINESTRING (-79.88079899999998 40.38776399334635, -79.87595064999998 40.39024938334749)"
5331,S70489,POINT (-8898936.644315612 4112624.465556491),19091@1,POINT (-8899032.66405559 4111702.131079901),"LINESTRING (-79.94050799999999 40.38562899334532, -79.94137055999998 40.37474042334015)"
